Año,CCAA,Ámbito,Categoría,Tipo Mercancía,Ton-Km(millones)
2021,Castilla y León,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Químicos,80.71
2021,Castilla y León,Transporte Intrarregional,Intermunicipal Intrarregional,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",558.78
2021,Castilla y León,Transporte Interregional,Expedido,Productos Agrícolas Y Animales Vivos,2136.15
2021,Castilla y León,Transporte Interregional,Expedido,Productos Alimenticios Y Forrajes,4027.41
2021,Castilla y León,Transporte Interregional,Expedido,Combustibles Minerales Sólidos,45.45
2021,Castilla y León,Transporte Interregional,Expedido,Productos Petrolíferos,22.19
2021,Castilla y León,Transporte Interregional,Expedido,Minerales Y Residuos Para Refundición,330.7
2021,Castilla y León,Transporte Interregional,Expedido,Productos Metalúrgicos,447.62
2021,Castilla y León,Transporte Interregional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,1776.5
2021,Castilla y León,Transporte Interregional,Expedido,Abonos,142.72
2021,Castilla y León,Transporte Interregional,Expedido,Productos Químicos,401.89
2021,Castilla y León,Transporte Interregional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",3483.53
2021,Castilla y León,Transporte Interregional,Recibido,Productos Agrícolas Y Animales Vivos,1582.03
2021,Castilla y León,Transporte Interregional,Recibido,Productos Alimenticios Y Forrajes,2775.27
2021,Castilla y León,Transporte Interregional,Recibido,Combustibles Minerales Sólidos,64.15
2021,Castilla y León,Transporte Interregional,Recibido,Productos Petrolíferos,181.25
2021,Castilla y León,Transporte Interregional,Recibido,Minerales Y Residuos Para Refundición,150.7
2021,Castilla y León,Transporte Interregional,Recibido,Productos Metalúrgicos,580.27
2021,Castilla y León,Transporte Interregional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,843.15
2021,Castilla y León,Transporte Interregional,Recibido,Abonos,543.47
2021,Castilla y León,Transporte Interregional,Recibido,Productos Químicos,444.79
2021,Castilla y León,Transporte Interregional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",3143.9
2021,Castilla y León,Transporte Internacional,Expedido,Productos Agrícolas Y Animales Vivos,214.89
2021,Castilla y León,Transporte Internacional,Expedido,Productos Alimenticios Y Forrajes,522.97
2021,Castilla y León,Transporte Internacional,Expedido,Productos Metalúrgicos,152.87
2021,Castilla y León,Transporte Internacional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,106.43
2021,Castilla y León,Transporte Internacional,Expedido,Abonos,19.49
2021,Castilla y León,Transporte Internacional,Expedido,Productos Químicos,58.75
2021,Castilla y León,Transporte Internacional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",1110.11
2021,Castilla y León,Transporte Internacional,Recibido,Productos Agrícolas Y Animales Vivos,478.53
2021,Castilla y León,Transporte Internacional,Recibido,Productos Alimenticios Y Forrajes,289.57
2021,Castilla y León,Transporte Internacional,Recibido,Minerales Y Residuos Para Refundición,26.36
2021,Castilla y León,Transporte Internacional,Recibido,Productos Metalúrgicos,68.13
2021,Castilla y León,Transporte Internacional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,85.32
2021,Castilla y León,Transporte Internacional,Recibido,Abonos,56.68
2021,Castilla y León,Transporte Internacional,Recibido,Productos Químicos,95.38
2021,Castilla y León,Transporte Internacional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",821.8
2021,Cataluña,Transporte Intrarregional,Intramunicipal,Productos Agrícolas Y Animales Vivos,13.61
2021,Cataluña,Transporte Intrarregional,Intramunicipal,Productos Alimenticios Y Forrajes,36.32
2021,Cataluña,Transporte Intrarregional,Intramunicipal,Productos Petrolíferos,8.24
2021,Cataluña,Transporte Intrarregional,Intramunicipal,Minerales Y Residuos Para Refundición,3.76
2021,Cataluña,Transporte Intrarregional,Intramunicipal,Productos Metalúrgicos,2.53
2021,Cataluña,Transporte Intrarregional,Intramunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,97.61
2021,Cataluña,Transporte Intrarregional,Intramunicipal,Abonos,1.7
2021,Cataluña,Transporte Intrarregional,Intramunicipal,Productos Químicos,26.57
2021,Cataluña,Transporte Intrarregional,Intramunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",47.27
2021,Cataluña,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Agrícolas Y Animales Vivos,1064.07
2021,Cataluña,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Alimenticios Y Forrajes,1989.15
2021,Cataluña,Transporte Intrarregional,Intermunicipal Intrarregional,Combustibles Minerales Sólidos,26.24
2021,Cataluña,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Petrolíferos,488.55
2021,Cataluña,Transporte Intrarregional,Intermunicipal Intrarregional,Minerales Y Residuos Para Refundición,148.34
2021,Cataluña,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Metalúrgicos,214.1
2021,Cataluña,Transporte Intrarregional,Intermunicipal Intrarregional,Minerales En Bruto O Manufacturados Y Materiales De Construcción,1936.64
2021,Cataluña,Transporte Intrarregional,Intermunicipal Intrarregional,Abonos,83.75
2021,Cataluña,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Químicos,625.4
2021,Cataluña,Transporte Intrarregional,Intermunicipal Intrarregional,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",2102.98
2021,Cataluña,Transporte Interregional,Expedido,Productos Agrícolas Y Animales Vivos,1390.67
2021,Cataluña,Transporte Interregional,Expedido,Productos Alimenticios Y Forrajes,4324.17
2021,Cataluña,Transporte Interregional,Expedido,Combustibles Minerales Sólidos,8.18
2021,Cataluña,Transporte Interregional,Expedido,Productos Petrolíferos,176.28
2021,Cataluña,Transporte Interregional,Expedido,Minerales Y Residuos Para Refundición,233.61
2021,Cataluña,Transporte Interregional,Expedido,Productos Metalúrgicos,754.46
2021,Cataluña,Transporte Interregional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,772.62
2021,Cataluña,Transporte Interregional,Expedido,Abonos,209.69
2021,Cataluña,Transporte Interregional,Expedido,Productos Químicos,2154.85
2021,Cataluña,Transporte Interregional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",7975.65
2021,Cataluña,Transporte Interregional,Recibido,Productos Agrícolas Y Animales Vivos,2982.78
2021,Cataluña,Transporte Interregional,Recibido,Productos Alimenticios Y Forrajes,4554.13
2021,Cataluña,Transporte Interregional,Recibido,Combustibles Minerales Sólidos,26.27
2021,Cataluña,Transporte Interregional,Recibido,Productos Petrolíferos,132.34
2021,Cataluña,Transporte Interregional,Recibido,Minerales Y Residuos Para Refundición,292.2
2021,Cataluña,Transporte Interregional,Recibido,Productos Metalúrgicos,1009.11
2021,Cataluña,Transporte Interregional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,1098.67
2021,Cataluña,Transporte Interregional,Recibido,Abonos,168.81
2021,Cataluña,Transporte Interregional,Recibido,Productos Químicos,1213.63
2021,Cataluña,Transporte Interregional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",6567.88
2021,Cataluña,Transporte Internacional,Expedido,Productos Agrícolas Y Animales Vivos,1462.13
2021,Cataluña,Transporte Internacional,Expedido,Productos Alimenticios Y Forrajes,1348.95
2021,Cataluña,Transporte Internacional,Expedido,Combustibles Minerales Sólidos,7.4
2021,Cataluña,Transporte Internacional,Expedido,Productos Petrolíferos,41.07
2021,Cataluña,Transporte Internacional,Expedido,Minerales Y Residuos Para Refundición,17.31
2021,Cataluña,Transporte Internacional,Expedido,Productos Metalúrgicos,394.64
2021,Cataluña,Transporte Internacional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,634.38
2021,Cataluña,Transporte Internacional,Expedido,Abonos,73.12
2021,Cataluña,Transporte Internacional,Expedido,Productos Químicos,1505.31
2021,Cataluña,Transporte Internacional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",2803.85
2021,Cataluña,Transporte Internacional,Recibido,Productos Agrícolas Y Animales Vivos,1195.11
2021,Cataluña,Transporte Internacional,Recibido,Productos Alimenticios Y Forrajes,1752.74
2021,Cataluña,Transporte Internacional,Recibido,Productos Petrolíferos,63.1
2021,Cataluña,Transporte Internacional,Recibido,Minerales Y Residuos Para Refundición,246.95
2021,Cataluña,Transporte Internacional,Recibido,Productos Metalúrgicos,281.23
2021,Cataluña,Transporte Internacional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,197.84
2021,Cataluña,Transporte Internacional,Recibido,Abonos,27.02
2021,Cataluña,Transporte Internacional,Recibido,Productos Químicos,1042.96
2021,Cataluña,Transporte Internacional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",3631.99
2021,Comunitat Valenciana,Transporte Intrarregional,Intramunicipal,Productos Agrícolas Y Animales Vivos,6.5
2021,Comunitat Valenciana,Transporte Intrarregional,Intramunicipal,Productos Alimenticios Y Forrajes,11.46
2021,Comunitat Valenciana,Transporte Intrarregional,Intramunicipal,Productos Petrolíferos,4.53
2021,Comunitat Valenciana,Transporte Intrarregional,Intramunicipal,Minerales Y Residuos Para Refundición,0.29
2021,Comunitat Valenciana,Transporte Intrarregional,Intramunicipal,Productos Metalúrgicos,10.07
2021,Comunitat Valenciana,Transporte Intrarregional,Intramunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,154.14
2021,Comunitat Valenciana,Transporte Intrarregional,Intramunicipal,Abonos,1.32
2021,Comunitat Valenciana,Transporte Intrarregional,Intramunicipal,Productos Químicos,22.95
2021,Comunitat Valenciana,Transporte Intrarregional,Intramunicipal,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",30.33
2021,Comunitat Valenciana,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Agrícolas Y Animales Vivos,495.63
2021,Comunitat Valenciana,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Alimenticios Y Forrajes,901.07
2021,Comunitat Valenciana,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Petrolíferos,185.69
2021,Comunitat Valenciana,Transporte Intrarregional,Intermunicipal Intrarregional,Minerales Y Residuos Para Refundición,57.59
2021,Comunitat Valenciana,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Metalúrgicos,85.36
2021,Comunitat Valenciana,Transporte Intrarregional,Intermunicipal Intrarregional,Minerales En Bruto O Manufacturados Y Materiales De Construcción,2696.25
2021,Comunitat Valenciana,Transporte Intrarregional,Intermunicipal Intrarregional,Abonos,65.32
2021,Comunitat Valenciana,Transporte Intrarregional,Intermunicipal Intrarregional,Productos Químicos,206.91
2021,Comunitat Valenciana,Transporte Intrarregional,Intermunicipal Intrarregional,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",1480.73
2021,Comunitat Valenciana,Transporte Interregional,Expedido,Productos Agrícolas Y Animales Vivos,1650.56
2021,Comunitat Valenciana,Transporte Interregional,Expedido,Productos Alimenticios Y Forrajes,3459.51
2021,Comunitat Valenciana,Transporte Interregional,Expedido,Productos Petrolíferos,221.95
2021,Comunitat Valenciana,Transporte Interregional,Expedido,Minerales Y Residuos Para Refundición,299.92
2021,Comunitat Valenciana,Transporte Interregional,Expedido,Productos Metalúrgicos,1025.3
2021,Comunitat Valenciana,Transporte Interregional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,2435.12
2021,Comunitat Valenciana,Transporte Interregional,Expedido,Abonos,660.87
2021,Comunitat Valenciana,Transporte Interregional,Expedido,Productos Químicos,1059.14
2021,Comunitat Valenciana,Transporte Interregional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",5957.19
2021,Comunitat Valenciana,Transporte Interregional,Recibido,Productos Agrícolas Y Animales Vivos,2629.36
2021,Comunitat Valenciana,Transporte Interregional,Recibido,Productos Alimenticios Y Forrajes,5025.37
2021,Comunitat Valenciana,Transporte Interregional,Recibido,Combustibles Minerales Sólidos,8.16
2021,Comunitat Valenciana,Transporte Interregional,Recibido,Productos Petrolíferos,146.59
2021,Comunitat Valenciana,Transporte Interregional,Recibido,Minerales Y Residuos Para Refundición,142.52
2021,Comunitat Valenciana,Transporte Interregional,Recibido,Productos Metalúrgicos,956.67
2021,Comunitat Valenciana,Transporte Interregional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,2323.19
2021,Comunitat Valenciana,Transporte Interregional,Recibido,Abonos,311.97
2021,Comunitat Valenciana,Transporte Interregional,Recibido,Productos Químicos,1134.67
2021,Comunitat Valenciana,Transporte Interregional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",5719.69
2021,Comunitat Valenciana,Transporte Internacional,Expedido,Productos Agrícolas Y Animales Vivos,3834.94
2021,Comunitat Valenciana,Transporte Internacional,Expedido,Productos Alimenticios Y Forrajes,835.19
2021,Comunitat Valenciana,Transporte Internacional,Expedido,Minerales Y Residuos Para Refundición,10.83
2021,Comunitat Valenciana,Transporte Internacional,Expedido,Productos Metalúrgicos,230.4
2021,Comunitat Valenciana,Transporte Internacional,Expedido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,1126.53
2021,Comunitat Valenciana,Transporte Internacional,Expedido,Abonos,64.5
2021,Comunitat Valenciana,Transporte Internacional,Expedido,Productos Químicos,352.93
2021,Comunitat Valenciana,Transporte Internacional,Expedido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",1473.63
2021,Comunitat Valenciana,Transporte Internacional,Recibido,Productos Agrícolas Y Animales Vivos,467.72
2021,Comunitat Valenciana,Transporte Internacional,Recibido,Productos Alimenticios Y Forrajes,677.51
2021,Comunitat Valenciana,Transporte Internacional,Recibido,Productos Petrolíferos,14.6
2021,Comunitat Valenciana,Transporte Internacional,Recibido,Minerales Y Residuos Para Refundición,15.43
2021,Comunitat Valenciana,Transporte Internacional,Recibido,Productos Metalúrgicos,39.7
2021,Comunitat Valenciana,Transporte Internacional,Recibido,Minerales En Bruto O Manufacturados Y Materiales De Construcción,137.78
2021,Comunitat Valenciana,Transporte Internacional,Recibido,Abonos,44.69
2021,Comunitat Valenciana,Transporte Internacional,Recibido,Productos Químicos,397.5
2021,Comunitat Valenciana,Transporte Internacional,Recibido,"Máquinas, Vehículos, Objetos Manufacturados Y Transacciones Especiales",2112.88
2021,Extremadura,Transporte Intrarregional,Intramunicipal,Productos Agrícolas Y Animales Vivos,3.17
2021,Extremadura,Transporte Intrarregional,Intramunicipal,Productos Alimenticios Y Forrajes,5.6
2021,Extremadura,Transporte Intrarregional,Intramunicipal,Productos Petrolíferos,5.42
2021,Extremadura,Transporte Intrarregional,Intramunicipal,Minerales Y Residuos Para Refundición,0.18
2021,Extremadura,Transporte Intrarregional,Intramunicipal,Productos Metalúrgicos,0.11
2021,Extremadura,Transporte Intrarregional,Intramunicipal,Minerales En Bruto O Manufacturados Y Materiales De Construcción,42.42
