year,ccaa,tipo,subtipo,mercancia,ton-km
2017,cataluña,transporte intrarregional,intramunicipal,productos químicos,14930000.0
2017,cataluña,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",31540000.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,1006500000.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,1734580000.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,24540000.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,533680000.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,91810000.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,240310000.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,1713140000.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,abonos,89090000.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos químicos,580210000.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1765850000.0
2017,cataluña,transporte interregional,expedido,productos agrícolas y animales vivos,1213300000.0
2017,cataluña,transporte interregional,expedido,productos alimenticios y forrajes,3840370000.0
2017,cataluña,transporte interregional,expedido,combustibles minerales sólidos,30290000.0
2017,cataluña,transporte interregional,expedido,productos petrolíferos,238520000.0
2017,cataluña,transporte interregional,expedido,minerales y residuos para refundición,188100000.0
2017,cataluña,transporte interregional,expedido,productos metalúrgicos,843520000.0
2017,cataluña,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,617360000.0
2017,cataluña,transporte interregional,expedido,abonos,285690000.0
2017,cataluña,transporte interregional,expedido,productos químicos,2059300000.0
2017,cataluña,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",6496310000.0
2017,cataluña,transporte interregional,recibido,productos agrícolas y animales vivos,2404320000.0
2017,cataluña,transporte interregional,recibido,productos alimenticios y forrajes,3503380000.0
2017,cataluña,transporte interregional,recibido,combustibles minerales sólidos,37700000.0
2017,cataluña,transporte interregional,recibido,productos petrolíferos,102910000.0
2017,cataluña,transporte interregional,recibido,minerales y residuos para refundición,302250000.0
2017,cataluña,transporte interregional,recibido,productos metalúrgicos,1109420000.0
2017,cataluña,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,981230000.0
2017,cataluña,transporte interregional,recibido,abonos,103850000.0
2017,cataluña,transporte interregional,recibido,productos químicos,1072710000.0
2017,cataluña,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",5185240000.0
2017,cataluña,transporte internacional,expedido,productos agrícolas y animales vivos,1149780000.0
2017,cataluña,transporte internacional,expedido,productos alimenticios y forrajes,1262190000.0
2017,cataluña,transporte internacional,expedido,productos petrolíferos,153660000.0
2017,cataluña,transporte internacional,expedido,minerales y residuos para refundición,35360000.0
2017,cataluña,transporte internacional,expedido,productos metalúrgicos,565150000.0
2017,cataluña,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,497600000.0
2017,cataluña,transporte internacional,expedido,abonos,39900000.0
2017,cataluña,transporte internacional,expedido,productos químicos,1104550000.0
2017,cataluña,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2237640000.0
2017,cataluña,transporte internacional,recibido,productos agrícolas y animales vivos,1094490000.0
2017,cataluña,transporte internacional,recibido,productos alimenticios y forrajes,1366050000.0
2017,cataluña,transporte internacional,recibido,productos petrolíferos,77100000.0
2017,cataluña,transporte internacional,recibido,minerales y residuos para refundición,292800000.0
2017,cataluña,transporte internacional,recibido,productos metalúrgicos,223740000.0
2017,cataluña,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,59470000.0
2017,cataluña,transporte internacional,recibido,abonos,37580000.0
2017,cataluña,transporte internacional,recibido,productos químicos,928940000.0
2017,cataluña,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",3540090000.0
2017,comunitat valenciana,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,8410000.0
2017,comunitat valenciana,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,13540000.0
2017,comunitat valenciana,transporte intrarregional,intramunicipal,combustibles minerales sólidos,1160000.0
2017,comunitat valenciana,transporte intrarregional,intramunicipal,productos petrolíferos,720000.0
2017,comunitat valenciana,transporte intrarregional,intramunicipal,minerales y residuos para refundición,970000.0
2017,comunitat valenciana,transporte intrarregional,intramunicipal,productos metalúrgicos,3490000.0
2017,comunitat valenciana,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,173010000.0
2017,comunitat valenciana,transporte intrarregional,intramunicipal,abonos,2540000.0
2017,comunitat valenciana,transporte intrarregional,intramunicipal,productos químicos,2440000.0
2017,comunitat valenciana,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",22630000.0
2017,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,515470000.0
2017,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,855090000.0
2017,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,140420000.0
2017,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,27200000.0
2017,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,97110000.0
2017,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,2295380000.0
2017,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,abonos,114080000.0
2017,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos químicos,191320000.0
2017,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1257810000.0
2017,comunitat valenciana,transporte interregional,expedido,productos agrícolas y animales vivos,1771690000.0
2017,comunitat valenciana,transporte interregional,expedido,productos alimenticios y forrajes,2876210000.0
2017,comunitat valenciana,transporte interregional,expedido,combustibles minerales sólidos,8510000.0
2017,comunitat valenciana,transporte interregional,expedido,productos petrolíferos,100660000.0
2017,comunitat valenciana,transporte interregional,expedido,minerales y residuos para refundición,201630000.0
2017,comunitat valenciana,transporte interregional,expedido,productos metalúrgicos,780590000.0
2017,comunitat valenciana,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,1665820000.0
2017,comunitat valenciana,transporte interregional,expedido,abonos,532600000.0
2017,comunitat valenciana,transporte interregional,expedido,productos químicos,770550000.0
2017,comunitat valenciana,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",4239130000.0
2017,comunitat valenciana,transporte interregional,recibido,productos agrícolas y animales vivos,2540290000.0
2017,comunitat valenciana,transporte interregional,recibido,productos alimenticios y forrajes,3810680000.0
2017,comunitat valenciana,transporte interregional,recibido,combustibles minerales sólidos,39980000.0
2017,comunitat valenciana,transporte interregional,recibido,productos petrolíferos,159780000.0
2017,comunitat valenciana,transporte interregional,recibido,minerales y residuos para refundición,131740000.0
2017,comunitat valenciana,transporte interregional,recibido,productos metalúrgicos,733860000.0
2017,comunitat valenciana,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,1947860000.0
2017,comunitat valenciana,transporte interregional,recibido,abonos,193610000.0
2017,comunitat valenciana,transporte interregional,recibido,productos químicos,948090000.0
2017,comunitat valenciana,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",4419700000.0
2017,comunitat valenciana,transporte internacional,expedido,productos agrícolas y animales vivos,3931540000.0
2017,comunitat valenciana,transporte internacional,expedido,productos alimenticios y forrajes,583940000.0
2017,comunitat valenciana,transporte internacional,expedido,productos petrolíferos,28840000.0
