year,comunidad,tipo_transporte,tipo_desplazamiento,tipo_mercancia,unidad,valor
2017,castilla - la mancha,transporte internacional,expedido,productos petrolíferos,millones de toneladas-kilómetro,57.71
2017,castilla - la mancha,transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,141.82
2017,castilla - la mancha,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,12.05
2017,castilla - la mancha,transporte internacional,expedido,abonos,millones de toneladas-kilómetro,60.55
2017,castilla - la mancha,transporte internacional,expedido,productos químicos,millones de toneladas-kilómetro,37.37
2017,castilla - la mancha,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,373.12
2017,castilla - la mancha,transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,155.44
2017,castilla - la mancha,transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,339.19
2017,castilla - la mancha,transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,27.86
2017,castilla - la mancha,transporte internacional,recibido,abonos,millones de toneladas-kilómetro,21.39
2017,castilla - la mancha,transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,175.27
2017,castilla - la mancha,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,825.89
2017,castilla y león,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,5.74
2017,castilla y león,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,15.24
2017,castilla y león,transporte intrarregional,intramunicipal,combustibles minerales sólidos,millones de toneladas-kilómetro,0.71
2017,castilla y león,transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,3.47
2017,castilla y león,transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,0.27
2017,castilla y león,transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,3.07
2017,castilla y león,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,48.79
2017,castilla y león,transporte intrarregional,intramunicipal,abonos,millones de toneladas-kilómetro,0.87
2017,castilla y león,transporte intrarregional,intramunicipal,productos químicos,millones de toneladas-kilómetro,1.17
2017,castilla y león,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,36.81
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,millones de toneladas-kilómetro,945.3
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,millones de toneladas-kilómetro,1071.31
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,millones de toneladas-kilómetro,11.83
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,millones de toneladas-kilómetro,149.64
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,millones de toneladas-kilómetro,19.5
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,millones de toneladas-kilómetro,56.57
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,925.79
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,abonos,millones de toneladas-kilómetro,79.66
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos químicos,millones de toneladas-kilómetro,43.61
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,473.14
2017,castilla y león,transporte interregional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,1548.24
2017,castilla y león,transporte interregional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,3292.61
2017,castilla y león,transporte interregional,expedido,combustibles minerales sólidos,millones de toneladas-kilómetro,39.15
2017,castilla y león,transporte interregional,expedido,productos petrolíferos,millones de toneladas-kilómetro,62.41
2017,castilla y león,transporte interregional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,203.99
2017,castilla y león,transporte interregional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,365.55
2017,castilla y león,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,1715.34
2017,castilla y león,transporte interregional,expedido,abonos,millones de toneladas-kilómetro,92.76
2017,castilla y león,transporte interregional,expedido,productos químicos,millones de toneladas-kilómetro,377.15
2017,castilla y león,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,3039.2
2017,castilla y león,transporte interregional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,1394.3
2017,castilla y león,transporte interregional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,2444.38
2017,castilla y león,transporte interregional,recibido,combustibles minerales sólidos,millones de toneladas-kilómetro,179.48
2017,castilla y león,transporte interregional,recibido,productos petrolíferos,millones de toneladas-kilómetro,272.11
2017,castilla y león,transporte interregional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,66.22
2017,castilla y león,transporte interregional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,598.8
2017,castilla y león,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,748.14
2017,castilla y león,transporte interregional,recibido,abonos,millones de toneladas-kilómetro,369.69
2017,castilla y león,transporte interregional,recibido,productos químicos,millones de toneladas-kilómetro,451.27
2017,castilla y león,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,2660.46
2017,castilla y león,transporte internacional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,122.01
2017,castilla y león,transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,511.69
2017,castilla y león,transporte internacional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,3.77
2017,castilla y león,transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,86.31
2017,castilla y león,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,122.47
2017,castilla y león,transporte internacional,expedido,abonos,millones de toneladas-kilómetro,22.01
2017,castilla y león,transporte internacional,expedido,productos químicos,millones de toneladas-kilómetro,65.47
2017,castilla y león,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,1060.05
2017,castilla y león,transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,362.35
2017,castilla y león,transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,267.15
2017,castilla y león,transporte internacional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,31.9
2017,castilla y león,transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,12.36
2017,castilla y león,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,21.43
2017,castilla y león,transporte internacional,recibido,abonos,millones de toneladas-kilómetro,95.07
2017,castilla y león,transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,153.06
2017,castilla y león,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,733.78
2017,cataluña,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,9.03
2017,cataluña,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,30.7
2017,cataluña,transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,5.08
2017,cataluña,transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,0.66
2017,cataluña,transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,4.48
2017,cataluña,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,61.31
2017,cataluña,transporte intrarregional,intramunicipal,abonos,millones de toneladas-kilómetro,2.98
2017,cataluña,transporte intrarregional,intramunicipal,productos químicos,millones de toneladas-kilómetro,14.93
2017,cataluña,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,31.54
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,millones de toneladas-kilómetro,1006.5
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,millones de toneladas-kilómetro,1734.58
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,millones de toneladas-kilómetro,24.54
