vehiculo,year,partida,coste_partida_eur_km,coste_total_eur_km,pct_partida
vehículo frigorífico articulado en transporte internacional,2021,neumáticos,0.0464,1.345,0.03449814126394052
vehículo frigorífico articulado en transporte internacional,2021,peajes,0.1054,1.345,0.07836431226765798
vehículo frigorífico articulado en transporte internacional,2021,personal de conducción - salarios,0.2297,1.345,0.1707806691449814
vehículo frigorífico articulado en transporte internacional,2021,reparaciones,0.0397,1.345,0.029516728624535315
vehículo frigorífico articulado en transporte internacional,2021,seguros,0.0512,1.345,0.038066914498141265
vehículo frigorífico articulado en transporte internacional,2022,amortización del vehículo,0.1537,1.5586,0.0986141408956756
vehículo frigorífico articulado en transporte internacional,2022,combustible,0.5649,1.5586,0.36244065186706015
vehículo frigorífico articulado en transporte internacional,2022,consumo de disolución de urea,0.0152,1.5586,0.009752341845245734
vehículo frigorífico articulado en transporte internacional,2022,costes fiscales,0.0062,1.5586,0.00397792891056076
vehículo frigorífico articulado en transporte internacional,2022,dietas,0.1897,1.5586,0.1217117926344155
vehículo frigorífico articulado en transporte internacional,2022,financiación del vehículo,0.0261,1.5586,0.016745797510586424
vehículo frigorífico articulado en transporte internacional,2022,mantenimiento,0.0196,1.5586,0.012575388168869498
vehículo frigorífico articulado en transporte internacional,2022,nan,0.0951,1.5586,0.06101629667650456
vehículo frigorífico articulado en transporte internacional,2022,neumáticos,0.0506,1.5586,0.032465032721673295
vehículo frigorífico articulado en transporte internacional,2022,peajes,0.1116,1.5586,0.07160272039009367
vehículo frigorífico articulado en transporte internacional,2022,personal de conducción - salarios,0.233,1.5586,0.1494931348646221
vehículo frigorífico articulado en transporte internacional,2022,reparaciones,0.0412,1.5586,0.026433979212113434
vehículo frigorífico articulado en transporte internacional,2022,seguros,0.0517,1.5586,0.03317079430257924
vehículo frigorífico articulado en transporte internacional,2023,amortización del vehículo,0.1592,1.5668,0.10160837375542507
vehículo frigorífico articulado en transporte internacional,2023,combustible,0.5154,1.5668,0.32895072759765126
vehículo frigorífico articulado en transporte internacional,2023,consumo de disolución de urea,0.0162,1.5668,0.010339545570589737
vehículo frigorífico articulado en transporte internacional,2023,costes fiscales,0.0066,1.5668,0.004212407454684708
vehículo frigorífico articulado en transporte internacional,2023,dietas,0.1965,1.5668,0.12541485830993107
vehículo frigorífico articulado en transporte internacional,2023,financiación del vehículo,0.0436,1.5668,0.027827418943068675
vehículo frigorífico articulado en transporte internacional,2023,mantenimiento,0.0209,1.5668,0.01333929027316824
vehículo frigorífico articulado en transporte internacional,2023,nan,0.0956,1.5668,0.06101608373755425
vehículo frigorífico articulado en transporte internacional,2023,neumáticos,0.0556,1.5668,0.03548634158794996
vehículo frigorífico articulado en transporte internacional,2023,peajes,0.1186,1.5668,0.07569568547357672
vehículo frigorífico articulado en transporte internacional,2023,personal de conducción - salarios,0.2414,1.5668,0.15407199387286188
vehículo frigorífico articulado en transporte internacional,2023,reparaciones,0.0438,1.5668,0.027955067653816695
vehículo frigorífico articulado en transporte internacional,2023,seguros,0.0534,1.5668,0.03408220576972173
vehículo frigorífico articulado en transporte internacional,2024,amortización del vehículo,0.1629,1.5816999999999999,0.10299045330973004
vehículo frigorífico articulado en transporte internacional,2024,combustible,0.4878,1.5816999999999999,0.3084023518998546
vehículo frigorífico articulado en transporte internacional,2024,consumo de disolución de urea,0.0169,1.5816999999999999,0.010684706328633749
vehículo frigorífico articulado en transporte internacional,2024,costes fiscales,0.0068,1.5816999999999999,0.004299171777201745
vehículo frigorífico articulado en transporte internacional,2024,dietas,0.207,1.5816999999999999,0.13087184674717076
vehículo frigorífico articulado en transporte internacional,2024,financiación del vehículo,0.0448,1.5816999999999999,0.028323955238035027
vehículo frigorífico articulado en transporte internacional,2024,mantenimiento,0.0218,1.5816999999999999,0.01378263893279383
vehículo frigorífico articulado en transporte internacional,2024,nan,0.0965,1.5816999999999999,0.06101030536764242
vehículo frigorífico articulado en transporte internacional,2024,neumáticos,0.0572,1.5816999999999999,0.03616362141999115
vehículo frigorífico articulado en transporte internacional,2024,peajes,0.1223,1.5816999999999999,0.07732186887526081
vehículo frigorífico articulado en transporte internacional,2024,personal de conducción - salarios,0.2542,1.5816999999999999,0.16071315673010053
vehículo frigorífico articulado en transporte internacional,2024,reparaciones,0.0457,1.5816999999999999,0.02889296326737055
vehículo frigorífico articulado en transporte internacional,2024,seguros,0.0578,1.5816999999999999,0.036542960106214835
vehículo frigorífico de 2 ejes,2017,amortización del vehículo,0.1211,1.1486,0.10543270067908758
vehículo frigorífico de 2 ejes,2017,combustible,0.257,1.1486,0.22375065296883162
vehículo frigorífico de 2 ejes,2017,consumo de disolución de urea,0.0098,1.1486,0.008532126066515757
vehículo frigorífico de 2 ejes,2017,costes fiscales,0.01,1.1486,0.008706251088281386
vehículo frigorífico de 2 ejes,2017,dietas,0.0861,1.1486,0.07496082187010272
vehículo frigorífico de 2 ejes,2017,financiación del vehículo,0.0183,1.1486,0.015932439491554935
vehículo frigorífico de 2 ejes,2017,mantenimiento,0.0235,1.1486,0.020459690057461257
vehículo frigorífico de 2 ejes,2017,nan,0.0701,1.1486,0.06103082012885251
vehículo frigorífico de 2 ejes,2017,neumáticos,0.0286,1.1486,0.02489987811248476
vehículo frigorífico de 2 ejes,2017,peajes,0.0135,1.1486,0.01175343896917987
vehículo frigorífico de 2 ejes,2017,personal de conducción - salarios,0.4148,1.1486,0.3611352951419119
vehículo frigorífico de 2 ejes,2017,reparaciones,0.0293,1.1486,0.02550931568866446
vehículo frigorífico de 2 ejes,2017,seguros,0.0665,1.1486,0.05789656973707122
vehículo frigorífico de 2 ejes,2018,amortización del vehículo,0.1224,1.1928,0.10261569416498993
vehículo frigorífico de 2 ejes,2018,combustible,0.2865,1.1928,0.2401911468812877
vehículo frigorífico de 2 ejes,2018,consumo de disolución de urea,0.0099,1.1928,0.00829979879275654
vehículo frigorífico de 2 ejes,2018,costes fiscales,0.0102,1.1928,0.008551307847082495
vehículo frigorífico de 2 ejes,2018,dietas,0.0878,1.1928,0.07360831656606304
vehículo frigorífico de 2 ejes,2018,financiación del vehículo,0.0166,1.1928,0.01391683433936955
vehículo frigorífico de 2 ejes,2018,mantenimiento,0.0239,1.1928,0.020036887994634472
vehículo frigorífico de 2 ejes,2018,nan,0.0728,1.1928,0.06103286384976526
vehículo frigorífico de 2 ejes,2018,neumáticos,0.0287,1.1928,0.024061032863849762
vehículo frigorífico de 2 ejes,2018,peajes,0.0137,1.1928,0.011485580147551978
vehículo frigorífico de 2 ejes,2018,personal de conducción - salarios,0.4228,1.1928,0.3544600938967136
vehículo frigorífico de 2 ejes,2018,reparaciones,0.0299,1.1928,0.025067069081153585
vehículo frigorífico de 2 ejes,2018,seguros,0.0676,1.1928,0.05667337357478201
vehículo frigorífico de 2 ejes,2019,amortización del vehículo,0.1235,1.2025000000000001,0.1027027027027027
vehículo frigorífico de 2 ejes,2019,combustible,0.2828,1.2025000000000001,0.23517671517671515
vehículo frigorífico de 2 ejes,2019,consumo de disolución de urea,0.0101,1.2025000000000001,0.008399168399168398
vehículo frigorífico de 2 ejes,2019,costes fiscales,0.0104,1.2025000000000001,0.008648648648648647
vehículo frigorífico de 2 ejes,2019,dietas,0.0891,1.2025000000000001,0.07409563409563409
vehículo frigorífico de 2 ejes,2019,financiación del vehículo,0.0175,1.2025000000000001,0.014553014553014552
vehículo frigorífico de 2 ejes,2019,mantenimiento,0.0243,1.2025000000000001,0.020207900207900205
vehículo frigorífico de 2 ejes,2019,nan,0.0734,1.2025000000000001,0.06103950103950104
vehículo frigorífico de 2 ejes,2019,neumáticos,0.0286,1.2025000000000001,0.02378378378378378
vehículo frigorífico de 2 ejes,2019,peajes,0.014,1.2025000000000001,0.011642411642411641
vehículo frigorífico de 2 ejes,2019,personal de conducción - salarios,0.4293,1.2025000000000001,0.35700623700623696
vehículo frigorífico de 2 ejes,2019,reparaciones,0.0304,1.2025000000000001,0.025280665280665277
vehículo frigorífico de 2 ejes,2019,seguros,0.0691,1.2025000000000001,0.05746361746361745
vehículo frigorífico de 2 ejes,2020,amortización del vehículo,0.1246,1.1738,0.10615096268529563
vehículo frigorífico de 2 ejes,2020,combustible,0.2474,1.1738,0.210768444368717
vehículo frigorífico de 2 ejes,2020,consumo de disolución de urea,0.0103,1.1738,0.008774919066280458
vehículo frigorífico de 2 ejes,2020,costes fiscales,0.0103,1.1738,0.008774919066280458
vehículo frigorífico de 2 ejes,2020,dietas,0.0903,1.1738,0.07692963026069177
vehículo frigorífico de 2 ejes,2020,financiación del vehículo,0.0164,1.1738,0.01397171579485432
vehículo frigorífico de 2 ejes,2020,mantenimiento,0.0247,1.1738,0.021042767081274494
vehículo frigorífico de 2 ejes,2020,nan,0.0716,1.1738,0.06099846651899812
vehículo frigorífico de 2 ejes,2020,neumáticos,0.029,1.1738,0.024706082807974105
vehículo frigorífico de 2 ejes,2020,peajes,0.014,1.1738,0.011927074459021981
vehículo frigorífico de 2 ejes,2020,personal de conducción - salarios,0.4352,1.1738,0.37076162889759756
vehículo frigorífico de 2 ejes,2020,reparaciones,0.0308,1.1738,0.02623956380984836
vehículo frigorífico de 2 ejes,2020,seguros,0.0692,1.1738,0.05895382518316579
vehículo frigorífico de 2 ejes,2021,amortización del vehículo,0.1259,1.2294,0.10240767854237841
vehículo frigorífico de 2 ejes,2021,combustible,0.2851,1.2294,0.23190174068651376
vehículo frigorífico de 2 ejes,2021,consumo de disolución de urea,0.0105,1.2294,0.00854075158613958
vehículo frigorífico de 2 ejes,2021,costes fiscales,0.0104,1.2294,0.008459411094843012
vehículo frigorífico de 2 ejes,2021,dietas,0.092,1.2294,0.07483325199284203
vehículo frigorífico de 2 ejes,2021,financiación del vehículo,0.017,1.2294,0.013827883520416464
vehículo frigorífico de 2 ejes,2021,mantenimiento,0.0252,1.2294,0.020497803806734993
vehículo frigorífico de 2 ejes,2021,nan,0.075,1.2294,0.06100536847242557
vehículo frigorífico de 2 ejes,2021,neumáticos,0.0295,1.2294,0.02399544493248739
vehículo frigorífico de 2 ejes,2021,peajes,0.0141,1.2294,0.011469009272816006
vehículo frigorífico de 2 ejes,2021,personal de conducción - salarios,0.4434,1.2294,0.36066373840898
vehículo frigorífico de 2 ejes,2021,reparaciones,0.0315,1.2294,0.02562225475841874
vehículo frigorífico de 2 ejes,2021,seguros,0.0698,1.2294,0.056775662925004064
vehículo frigorífico de 2 ejes,2022,amortización del vehículo,0.13,1.4176,0.09170428893905193
vehículo frigorífico de 2 ejes,2022,combustible,0.4387,1.4176,0.309466704288939
vehículo frigorífico de 2 ejes,2022,consumo de disolución de urea,0.0109,1.4176,0.007689051918735892
vehículo frigorífico de 2 ejes,2022,costes fiscales,0.011,1.4176,0.007759593679458239
vehículo frigorífico de 2 ejes,2022,dietas,0.0934,1.4176,0.06588600451467269
vehículo frigorífico de 2 ejes,2022,financiación del vehículo,0.0209,1.4176,0.014743227990970654
vehículo frigorífico de 2 ejes,2022,mantenimiento,0.0262,1.4176,0.01848194130925508
vehículo frigorífico de 2 ejes,2022,nan,0.0865,1.4176,0.061018623024830694
vehículo frigorífico de 2 ejes,2022,neumáticos,0.0322,1.4176,0.022714446952595935
vehículo frigorífico de 2 ejes,2022,peajes,0.0149,1.4176,0.010510722347629797
vehículo frigorífico de 2 ejes,2022,personal de conducción - salarios,0.4497,1.4176,0.3172262979683973
vehículo frigorífico de 2 ejes,2022,reparaciones,0.0327,1.4176,0.023067155756207675
vehículo frigorífico de 2 ejes,2022,seguros,0.0705,1.4176,0.049731941309255075
vehículo frigorífico de 2 ejes,2023,amortización del vehículo,0.1346,1.4096,0.09548808172531215
vehículo frigorífico de 2 ejes,2023,combustible,0.3816,1.4096,0.2707150964812713
vehículo frigorífico de 2 ejes,2023,consumo de disolución de urea,0.0116,1.4096,0.008229284903518728
vehículo frigorífico de 2 ejes,2023,costes fiscales,0.0117,1.4096,0.008300227014755959
vehículo frigorífico de 2 ejes,2023,dietas,0.0967,1.4096,0.06860102156640181
vehículo frigorífico de 2 ejes,2023,financiación del vehículo,0.0349,1.4096,0.024758796821793418
vehículo frigorífico de 2 ejes,2023,mantenimiento,0.0278,1.4096,0.019721906923950056
