year,comunidad,tipo_transporte,tipo_desplazamiento,tipo_mercancia,unidad,valor,valor_toneladas
2017,castilla - la mancha,transporte interregional,recibido,abonos,miles de toneladas,1353.31,1353310.0
2017,castilla - la mancha,transporte interregional,recibido,productos químicos,miles de toneladas,1471.38,1471380.0
2017,castilla - la mancha,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,8811.89,8811890.0
2017,castilla - la mancha,transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,103.28,103280.0
2017,castilla - la mancha,transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,604.86,604860.0
2017,castilla - la mancha,transporte internacional,expedido,productos petrolíferos,miles de toneladas,59.94,59940.0
2017,castilla - la mancha,transporte internacional,expedido,productos metalúrgicos,miles de toneladas,104.04,104040.0
2017,castilla - la mancha,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,9.52,9520.0
2017,castilla - la mancha,transporte internacional,expedido,abonos,miles de toneladas,42.99,42990.0
2017,castilla - la mancha,transporte internacional,expedido,productos químicos,miles de toneladas,38.46,38460.0
2017,castilla - la mancha,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,294.15,294150.0
2017,castilla - la mancha,transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,118.5,118500.0
2017,castilla - la mancha,transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,262.0,262000.0
2017,castilla - la mancha,transporte internacional,recibido,productos metalúrgicos,miles de toneladas,13.69,13690.0
2017,castilla - la mancha,transporte internacional,recibido,abonos,miles de toneladas,14.61,14610.0
2017,castilla - la mancha,transporte internacional,recibido,productos químicos,miles de toneladas,119.7,119700.0
2017,castilla - la mancha,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,556.89,556890.0
2017,castilla y león,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,816.78,816780.0
2017,castilla y león,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,1830.59,1830590.0
2017,castilla y león,transporte intrarregional,intramunicipal,combustibles minerales sólidos,miles de toneladas,174.74,174740.0
2017,castilla y león,transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,243.28,243280.0
2017,castilla y león,transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,43.55,43550.0
2017,castilla y león,transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,263.58,263580.0
2017,castilla y león,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,6992.09,6992090.0
2017,castilla y león,transporte intrarregional,intramunicipal,abonos,miles de toneladas,202.25,202250.0
2017,castilla y león,transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,153.15,153150.0
2017,castilla y león,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,3327.43,3327430.0
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,12786.77,12786770.0
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,12485.49,12485490.0
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,miles de toneladas,640.4,640400.0
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,3186.12,3186120.0
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,281.92,281920.0
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,605.67,605670.0
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,23669.81,23669810.0
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,1405.69,1405690.0
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,1206.94,1206940.0
2017,castilla y león,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,5409.54,5409540.0
2017,castilla y león,transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,4769.46,4769460.0
2017,castilla y león,transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,9841.96,9841960.0
2017,castilla y león,transporte interregional,expedido,combustibles minerales sólidos,miles de toneladas,310.63,310630.0
2017,castilla y león,transporte interregional,expedido,productos petrolíferos,miles de toneladas,356.18,356180.0
2017,castilla y león,transporte interregional,expedido,minerales y residuos para refundición,miles de toneladas,776.35,776350.0
2017,castilla y león,transporte interregional,expedido,productos metalúrgicos,miles de toneladas,1289.95,1289950.0
2017,castilla y león,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,7850.08,7850080.0
2017,castilla y león,transporte interregional,expedido,abonos,miles de toneladas,367.19,367190.0
2017,castilla y león,transporte interregional,expedido,productos químicos,miles de toneladas,1160.77,1160770.0
2017,castilla y león,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,8098.64,8098640.0
2017,castilla y león,transporte interregional,recibido,productos agrícolas y animales vivos,miles de toneladas,4655.26,4655260.0
2017,castilla y león,transporte interregional,recibido,productos alimenticios y forrajes,miles de toneladas,7671.89,7671890.0
2017,castilla y león,transporte interregional,recibido,combustibles minerales sólidos,miles de toneladas,1082.3,1082300.0
2017,castilla y león,transporte interregional,recibido,productos petrolíferos,miles de toneladas,1198.26,1198260.0
2017,castilla y león,transporte interregional,recibido,minerales y residuos para refundición,miles de toneladas,263.74,263740.0
2017,castilla y león,transporte interregional,recibido,productos metalúrgicos,miles de toneladas,1611.05,1611050.0
2017,castilla y león,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,2979.83,2979830.0
2017,castilla y león,transporte interregional,recibido,abonos,miles de toneladas,1050.39,1050390.0
2017,castilla y león,transporte interregional,recibido,productos químicos,miles de toneladas,1186.77,1186770.0
2017,castilla y león,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,6856.96,6856960.0
2017,castilla y león,transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,182.9,182900.0
2017,castilla y león,transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,486.27,486270.0
2017,castilla y león,transporte internacional,expedido,minerales y residuos para refundición,miles de toneladas,14.55,14550.0
2017,castilla y león,transporte internacional,expedido,productos metalúrgicos,miles de toneladas,57.1,57100.0
2017,castilla y león,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,191.13,191130.0
2017,castilla y león,transporte internacional,expedido,abonos,miles de toneladas,46.59,46590.0
2017,castilla y león,transporte internacional,expedido,productos químicos,miles de toneladas,83.55,83550.0
2017,castilla y león,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,935.82,935820.0
2017,castilla y león,transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,402.09,402090.0
2017,castilla y león,transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,304.82,304820.0
2017,castilla y león,transporte internacional,recibido,minerales y residuos para refundición,miles de toneladas,36.44,36440.0
2017,castilla y león,transporte internacional,recibido,productos metalúrgicos,miles de toneladas,16.97,16970.0
2017,castilla y león,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,17.93,17930.0
2017,castilla y león,transporte internacional,recibido,abonos,miles de toneladas,118.48,118480.0
2017,castilla y león,transporte internacional,recibido,productos químicos,miles de toneladas,141.0,141000.0
2017,castilla y león,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,646.04,646040.0
2017,cataluña,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,1334.83,1334830.0
2017,cataluña,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,3384.46,3384460.0
2017,cataluña,transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,364.22,364220.0
2017,cataluña,transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,166.81,166810.0
2017,cataluña,transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,795.73,795730.0
2017,cataluña,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,9342.86,9342860.0
2017,cataluña,transporte intrarregional,intramunicipal,abonos,miles de toneladas,568.08,568080.0
2017,cataluña,transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,2163.52,2163520.0
2017,cataluña,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,4569.27,4569270.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,13503.66,13503660.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,27229.97,27229970.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,miles de toneladas,303.78,303780.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,7688.33,7688330.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,2285.86,2285860.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,5635.61,5635610.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,48289.43,48289430.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,1284.16,1284160.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,9738.87,9738870.0
2017,cataluña,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,32680.36,32680360.0
2017,cataluña,transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,3708.61,3708610.0
2017,cataluña,transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,9910.49,9910490.0
