Año,CCAA,Provincia,Tipo,Funcion,Superficie_m2
2017,"Balears, Illes","Balears, Illes",Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,31695.0
2017,"Balears, Illes","Balears, Illes",Plataforma mixta,Plataforma mixta,0.0
2017,"Balears, Illes","Balears, Illes",Instalaciones especializadas,Frigorífico de servicios,0.0
2017,"Balears, Illes","Balears, Illes",Instalaciones especializadas,Almacén farmacéutico,0.0
2017,"Balears, Illes","Balears, Illes",Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2017,"Balears, Illes","Balears, Illes",Instalaciones especializadas,Plataforma automóvil,0.0
2017,"Balears, Illes","Balears, Illes",Instalaciones especializadas,Plat. log. textil,0.0
2017,Canarias,"Palmas, Las",Almacenes transporte,Almacén aduanas / fiscal,0.0
2017,Canarias,"Palmas, Las",Almacenes transporte,Almacén paquetería,22250.0
2017,Canarias,"Palmas, Las",Almacenes transporte,Almacén transportista,68511.0
2017,Canarias,"Palmas, Las",Plataforma logística distribución,Plat. log. distribución base alimentaria,194756.0
2017,Canarias,"Palmas, Las",Plataforma logística distribución,Plat. log. distribución droguería-perfumería,10180.0
2017,Canarias,"Palmas, Las",Plataforma logística distribución,Plat. log. distribución electro / tecnológica,18300.0
2017,Canarias,"Palmas, Las",Plataforma logística distribución,Plat. log. distribución sanitaria,2000.0
2017,Canarias,"Palmas, Las",Plataforma logística distribución,Plat. log. distribución material construcción,7000.0
2017,Canarias,"Palmas, Las",Plataforma logística distribución,Plat. log. distribución non food,0.0
2017,Canarias,"Palmas, Las",Plataforma logística distribución,Plat. log. distribución / varios,46500.0
2017,Canarias,"Palmas, Las",Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2017,Canarias,"Palmas, Las",Plataforma logística distribución,Plat. log. e-commerce,0.0
2017,Canarias,"Palmas, Las",Plataforma logística industria,Plat. log. industria alimentación y bebidas,27475.0
2017,Canarias,"Palmas, Las",Plataforma logística industria,Plat. log. industria electro / tecnológica,6500.0
2017,Canarias,"Palmas, Las",Plataforma logística industria,Plat. log. industria sanitaria,0.0
2017,Canarias,"Palmas, Las",Plataforma logística industria,Plat. log. industria material construcción,0.0
2017,Canarias,"Palmas, Las",Plataforma logística industria,Plat. log. industria non food gran consumo,2000.0
2017,Canarias,"Palmas, Las",Plataforma logística industria,Plat. log. industria / varios,63228.0
2017,Canarias,"Palmas, Las",Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,16737.0
2017,Canarias,"Palmas, Las",Plataforma mixta,Plataforma mixta,12402.0
2017,Canarias,"Palmas, Las",Instalaciones especializadas,Frigorífico de servicios,65900.0
2017,Canarias,"Palmas, Las",Instalaciones especializadas,Almacén farmacéutico,21900.0
2017,Canarias,"Palmas, Las",Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2017,Canarias,"Palmas, Las",Instalaciones especializadas,Plataforma automóvil,0.0
2017,Canarias,"Palmas, Las",Instalaciones especializadas,Plat. log. textil,4200.0
2017,Canarias,Santa Cruz de Tenerife,Almacenes transporte,Almacén aduanas / fiscal,2300.0
2017,Canarias,Santa Cruz de Tenerife,Almacenes transporte,Almacén paquetería,10237.0
2017,Canarias,Santa Cruz de Tenerife,Almacenes transporte,Almacén transportista,34355.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística distribución,Plat. log. distribución base alimentaria,124075.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,250.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,13000.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística distribución,Plat. log. distribución material construcción,18000.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística distribución,Plat. log. distribución non food,0.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística distribución,Plat. log. distribución / varios,3000.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística distribución,Plat. log. e-commerce,0.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística industria,Plat. log. industria alimentación y bebidas,25305.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística industria,Plat. log. industria electro / tecnológica,2900.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística industria,Plat. log. industria material construcción,0.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística industria,Plat. log. industria / varios,44400.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,22200.0
2017,Canarias,Santa Cruz de Tenerife,Plataforma mixta,Plataforma mixta,25120.0
2017,Canarias,Santa Cruz de Tenerife,Instalaciones especializadas,Frigorífico de servicios,1795.0
2017,Canarias,Santa Cruz de Tenerife,Instalaciones especializadas,Almacén farmacéutico,18200.0
2017,Canarias,Santa Cruz de Tenerife,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2017,Canarias,Santa Cruz de Tenerife,Instalaciones especializadas,Plataforma automóvil,0.0
2017,Canarias,Santa Cruz de Tenerife,Instalaciones especializadas,Plat. log. textil,5000.0
2017,Cantabria,Cantabria,Almacenes transporte,Almacén aduanas / fiscal,0.0
2017,Cantabria,Cantabria,Almacenes transporte,Almacén paquetería,18905.0
2017,Cantabria,Cantabria,Almacenes transporte,Almacén transportista,88250.0
2017,Cantabria,Cantabria,Plataforma logística distribución,Plat. log. distribución base alimentaria,128986.0
2017,Cantabria,Cantabria,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,0.0
2017,Cantabria,Cantabria,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,3500.0
2017,Cantabria,Cantabria,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2017,Cantabria,Cantabria,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2017,Cantabria,Cantabria,Plataforma logística distribución,Plat. log. distribución non food,0.0
2017,Cantabria,Cantabria,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2017,Cantabria,Cantabria,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2017,Cantabria,Cantabria,Plataforma logística distribución,Plat. log. e-commerce,0.0
2017,Cantabria,Cantabria,Plataforma logística industria,Plat. log. industria alimentación y bebidas,0.0
2017,Cantabria,Cantabria,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2017,Cantabria,Cantabria,Plataforma logística industria,Plat. log. industria sanitaria,8000.0
2017,Cantabria,Cantabria,Plataforma logística industria,Plat. log. industria material construcción,700.0
2017,Cantabria,Cantabria,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2017,Cantabria,Cantabria,Plataforma logística industria,Plat. log. industria / varios,14050.0
2017,Cantabria,Cantabria,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,4000.0
2017,Cantabria,Cantabria,Plataforma mixta,Plataforma mixta,0.0
2017,Cantabria,Cantabria,Instalaciones especializadas,Frigorífico de servicios,8000.0
2017,Cantabria,Cantabria,Instalaciones especializadas,Almacén farmacéutico,5500.0
2017,Cantabria,Cantabria,Instalaciones especializadas,Plat. log. mercancías peligrosas,16000.0
2017,Cantabria,Cantabria,Instalaciones especializadas,Plataforma automóvil,0.0
2017,Cantabria,Cantabria,Instalaciones especializadas,Plat. log. textil,0.0
2017,Castilla - La Mancha,Albacete,Almacenes transporte,Almacén aduanas / fiscal,0.0
2017,Castilla - La Mancha,Albacete,Almacenes transporte,Almacén paquetería,19943.0
2017,Castilla - La Mancha,Albacete,Almacenes transporte,Almacén transportista,26700.0
2017,Castilla - La Mancha,Albacete,Plataforma logística distribución,Plat. log. distribución base alimentaria,28700.0
2017,Castilla - La Mancha,Albacete,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,12000.0
2017,Castilla - La Mancha,Albacete,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,2500.0
2017,Castilla - La Mancha,Albacete,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2017,Castilla - La Mancha,Albacete,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2017,Castilla - La Mancha,Albacete,Plataforma logística distribución,Plat. log. distribución non food,0.0
2017,Castilla - La Mancha,Albacete,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2017,Castilla - La Mancha,Albacete,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2017,Castilla - La Mancha,Albacete,Plataforma logística distribución,Plat. log. e-commerce,0.0
2017,Castilla - La Mancha,Albacete,Plataforma logística industria,Plat. log. industria alimentación y bebidas,6000.0
2017,Castilla - La Mancha,Albacete,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2017,Castilla - La Mancha,Albacete,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2017,Castilla - La Mancha,Albacete,Plataforma logística industria,Plat. log. industria material construcción,117620.0
2017,Castilla - La Mancha,Albacete,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2017,Castilla - La Mancha,Albacete,Plataforma logística industria,Plat. log. industria / varios,59200.0
2017,Castilla - La Mancha,Albacete,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,4700.0
2017,Castilla - La Mancha,Albacete,Plataforma mixta,Plataforma mixta,0.0
2017,Castilla - La Mancha,Albacete,Instalaciones especializadas,Frigorífico de servicios,0.0
2017,Castilla - La Mancha,Albacete,Instalaciones especializadas,Almacén farmacéutico,2700.0
2017,Castilla - La Mancha,Albacete,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2017,Castilla - La Mancha,Albacete,Instalaciones especializadas,Plataforma automóvil,0.0
2017,Castilla - La Mancha,Albacete,Instalaciones especializadas,Plat. log. textil,0.0
2017,Castilla - La Mancha,Ciudad Real,Almacenes transporte,Almacén aduanas / fiscal,0.0
2017,Castilla - La Mancha,Ciudad Real,Almacenes transporte,Almacén paquetería,26126.0
2017,Castilla - La Mancha,Ciudad Real,Almacenes transporte,Almacén transportista,29500.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística distribución,Plat. log. distribución base alimentaria,3000.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,10660.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,2700.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística distribución,Plat. log. distribución non food,0.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística distribución,Plat. log. e-commerce,0.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística industria,Plat. log. industria alimentación y bebidas,20000.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística industria,Plat. log. industria material construcción,0.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística industria,Plat. log. industria / varios,20180.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,3700.0
2017,Castilla - La Mancha,Ciudad Real,Plataforma mixta,Plataforma mixta,0.0
2017,Castilla - La Mancha,Ciudad Real,Instalaciones especializadas,Frigorífico de servicios,0.0
2017,Castilla - La Mancha,Ciudad Real,Instalaciones especializadas,Almacén farmacéutico,14092.0
2017,Castilla - La Mancha,Ciudad Real,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2017,Castilla - La Mancha,Ciudad Real,Instalaciones especializadas,Plataforma automóvil,0.0
2017,Castilla - La Mancha,Ciudad Real,Instalaciones especializadas,Plat. log. textil,0.0
2017,Castilla - La Mancha,Cuenca,Almacenes transporte,Almacén aduanas / fiscal,0.0
2017,Castilla - La Mancha,Cuenca,Almacenes transporte,Almacén paquetería,4000.0
2017,Castilla - La Mancha,Cuenca,Almacenes transporte,Almacén transportista,38700.0
2017,Castilla - La Mancha,Cuenca,Plataforma logística distribución,Plat. log. distribución base alimentaria,4200.0
2017,Castilla - La Mancha,Cuenca,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,8123.0
2017,Castilla - La Mancha,Cuenca,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,0.0
2017,Castilla - La Mancha,Cuenca,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2017,Castilla - La Mancha,Cuenca,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
